time,open,high,low,close,volume
2026-03-28T15:05:06Z,16795564.814765565,16795564.814765565,82645485.28826858,82645485.28826858,0
2026-03-28T15:11:20Z,16795564.814765565,16795564.814765565,82645485.28826858,82645485.28826858,0
2026-03-28T15:15:51Z,16795560.630292565,16795560.630292565,82607039.20760125,82607039.20760125,0
2026-03-28T15:16:22Z,16795560.630292565,16795560.630292565,82607039.20760125,82607039.20760125,0
2026-03-28T15:28:40Z,16795560.630292565,16795560.630292565,82607039.20760125,82607039.20760125,0
