time,open,high,low,close,volume
2026-03-28T15:05:05Z,10939898.018657848,10939898.018657848,3939728594.0476017,3939728594.0476017,0
2026-03-28T15:11:20Z,10939898.018657848,10939898.018657848,3939728594.0476017,3939728594.0476017,0
2026-03-28T15:15:51Z,10939758.78509979,10939758.78509979,3939471511.514396,3939471511.514396,0
2026-03-28T15:16:21Z,10939758.78509979,10939758.78509979,3939471511.514396,3939471511.514396,0
