time,open,high,low,close,volume
2026-03-28T15:05:06Z,42209707.16211588,42209707.16211588,18297041.541698042,18297041.541698042,0
2026-03-28T15:11:20Z,42209707.16211588,42209707.16211588,18297041.541698042,18297041.541698042,0
