time,open,high,low,close,volume
2026-03-28T15:05:06Z,7071221.752892649,7071221.752892649,725198421.3128383,725198421.3128383,0
2026-03-28T15:11:20Z,7071221.752892649,7071221.752892649,725198421.3128383,725198421.3128383,0
2026-03-28T15:15:51Z,7071179.307484098,7071179.307484098,725029011.0240376,725029011.0240376,0
2026-03-28T15:16:22Z,7071179.307484098,7071179.307484098,725029011.0240376,725029011.0240376,0
2026-03-28T15:28:40Z,7071179.307484098,7071179.307484098,725029011.0240376,725029011.0240376,0
