time,open,high,low,close,volume
2026-03-28T15:05:06Z,205886625.68551123,205886625.68551123,5547100694.25355,5547100694.25355,0
2026-03-28T15:11:20Z,205886625.68551123,205886625.68551123,5547100694.25355,5547100694.25355,0
2026-03-28T15:15:51Z,205886625.68551123,205886625.68551123,5547100694.25355,5547100694.25355,0
2026-03-28T15:16:22Z,205886625.68551123,205886625.68551123,5547100694.25355,5547100694.25355,0
