time,open,high,low,close,volume
2026-03-28T15:05:06Z,0.0,0.0,0.0,0.0,0
2026-03-28T15:11:21Z,0.0,0.0,0.0,0.0,0
2026-03-28T15:15:52Z,0.0,0.0,0.0,0.0,0
2026-03-28T15:16:22Z,0.0,0.0,0.0,0.0,0
2026-03-28T15:28:41Z,0.0,0.0,0.0,0.0,0
2026-03-28T15:31:26Z,0.0,0.0,0.0,0.0,0
