time,open,high,low,close,volume
2026-03-28T15:05:06Z,10476431.346585827,10476431.346585827,69305441.66127022,69305441.66127022,0
2026-03-28T15:11:20Z,10476431.346585827,10476431.346585827,69305441.66127022,69305441.66127022,0
2026-03-28T15:15:51Z,10476431.346585827,10476431.346585827,69305441.66127022,69305441.66127022,0
2026-03-28T15:16:22Z,10476431.346585827,10476431.346585827,69305441.66127022,69305441.66127022,0
2026-03-28T15:28:40Z,10476413.26611152,10476413.26611152,69284896.18218169,69284896.18218169,0
2026-03-28T15:31:26Z,10476413.26611152,10476413.26611152,69284896.18218169,69284896.18218169,0
